"NU_INSCRICAO","NU_NOTA_MT"
"9da35674034a0a1373298436fdfb2f1d840a6da2","434.9672411982888"
"6d980e58439452168c46e569c5671e7820d0800b","2.4151728125008276"
"0c48aad5141a6d61b2669d5c06360ecb9e8cba72","428.4995020426181"
"2f8e05c2d702db25093589b14295ab88abf009e0","2.4151728125008276"
"407861b22074fd4b864404e8ef0942947c9ec7d7","2.4151728125008276"
"d426e04457c4fc8b4068a7da6805a7ab8e07224d","441.27624385584915"
"70aa6679bdb9627324f6626534a7709cdcbdb0f8","2.4151728125008276"
"f5c04dc290d6706af8214800e25be19129dc9f7b","434.89687585545175"
"cd20ace0b8fb57cecb028764042f1c7851d39507","426.4447899982697"
"eb5f0ef501357740c2ac626bf1ce233475aa47af","458.98974931781436"
"0c64cd60003cdf47cf40d2f0ecd0a858eda864bf","2.4151728125008276"
"383f9cdf1c3d46a2cd312345792cf74f15e4b746","541.5865485077453"
"c31fd3dfea200ab6d0b9c0cebad46b71a75bd0f8","2.4151728125008276"
"fe23ba819708fa369addcf9e6dcc7657cab3a96a","458.69265944350843"
"ff9b660a4b5cec9244456ee346b17eaa0e891c5c","642.4268712332466"
"c4e415962974bee4963519523194e05c3638dd39","2.4151728125008276"
"d50835b7ccba559c85daac789b52a4dd31e98eb9","0.7863971142395485"
"b0e8139fa43e8c764878dcd69f3548d74353d838","463.65427362290046"
"e023d054a9a69d221946660afd3b8cabfcd05230","2.4151728125008276"
"9284a89fdbdd88fe9877dad42e9984e7e2484e20","472.470196700301"
"f4c4cee74ce9ede036564ef9b80aba39c768e126","415.0212636798129"
"b1b16d232ac65293996ef45fcac75a0fca3e7325","2.4151728125008276"
"b8fb9eb73a9f599896d49678bdab39e07479b2ba","429.3892154515056"
"c04b0546f83b9eb90d11ca7597181b9ef956a80a","2.4151728125008276"
"bee771ff249f080561ad1b67c3a0050a3ab89b32","476.76061331646224"
"b1cb99c8b63b442384c0af490ca27366e5a91489","2.4151728125008276"
"809ec35d37a181001a42e6340709505e78a2c577","455.5879684049096"
"67da0b704f0c6cc6037509ab516aaaf58fd950b0","466.16471074641197"
"53a43fbdde0c7189e80b0eb49689cc0c076a78a4","441.6113753749783"
"4617bca8992d06315c5592eb69d2493ac7ddf543","2.4151728125008276"
"60290f6053f0e9a625bc9d2f699ca507e8985292","430.31441900809887"
"1ac7d9f17dad3ee282009fcb7fd7d2f01e2d37e7","466.1998333760349"
"89d16717c0a898a0955477e778e309036aa6e584","2.4151728125008276"
"151d112bc6f05c1069b4b743f73f92a08826741e","2.4151728125008276"
"a90416a3b247048aaff99c5f2f88a45e2dc20046","2.4151728125008276"
"4dff8608a5941c894c2f71aae910da722b5b2b2d","434.04636107287445"
"67833093fd0fde740199378acf55c33de750736f","451.2563554178502"
"23c6b7ea47102c0ba28ac805a03304d515494ecd","493.34043718600367"
"685dca4c01dd7f08db01bc8225f58e9fe0d2a4e8","2.4151728125008276"
"1cd22b8d1afa3cb766a863c1bd25c5f2e724fd17","432.2719391094803"
"68b155dada9a40aafaaa7714e063a432dd8275d6","419.5665267052968"
"bd21086734939a7c2bc239854d12d7b8b2009fd6","2.4151728125008276"
"4b324a03dd0297c66f2f390ab58e6c3c3b6fae16","602.16306591335"
"04df4468d9913083f7984969a8b2892f210b4193","422.0584052480606"
"cc2a0d12abf9b0917d668bec85e91fafddac7c45","536.7513875493015"
"3c5e07f1980f7cd16cd801e5f1b4f02825274201","2.4151728125008276"
"e9b1849607e9d8ab47b7fc39be369805313dda59","416.657090499818"
"f4908c99ff49fb68410ac0d479e7def865dbff16","2.4151728125008276"
"4fd6d0176a158a7e6c0e74ab3b5559ffad569413","2.4151728125008276"
"8919315667eed33ef7df11b0dcfc40d6d69163b8","2.4151728125008276"
"0adec45c06749fe632ed2304c345b14418d15871","2.4151728125008276"
"95a22a438d6ae5aae37830d6a7fc74e75fc981af","458.31523419149914"
"27584421ac81833fb4ccf564a6fcdd4ac2b698be","528.4263494184331"
"e720fd525ae844a709b93fdb28f7914c48d8160d","511.9626135090948"
"24fa503c4c1225e71a37fe92b354c626e099cbb6","633.2280250866313"
"6af857c10637e8e60ee8723080d306cf45181a2f","610.9293279067631"
"4c8cc2e4ccbeb7ebe304ef51a89d671063a12b43","2.4151728125008276"
"32901dff0d1bb61b99d0a34d55ef3c5c6b7bc30e","450.47040294989483"
"fe61cad7894d78b02178a3eb5ec99ffdb5351160","2.4151728125008276"
"b47ef6a5c4acfbd675d3b3946bc23a9749703fdd","2.4151728125008276"
"ddb9f7681e4b80dfff9ee296444d1294f55dd13c","456.65743088797944"
"3a9507cc35b592af5172dd8ebb28cc89827e3f68","430.8626270800705"
"132375a118767bda43cef7d17fb9ee7e3910fda6","-1.9075832280057625"
"551f1885fa0f60bb05f612a39cafe53130ac961e","428.20224239237575"
"399626499b7dfe518b8a4a57b801dae132f325db","2.4151728125008276"
"cc3750ac71c85cc688659b3eb20dc112738eb623","675.1278868085731"
"04239f2bf72cdc7e72a1c7a90711df6fc5f26da5","442.3326793794189"
"9c87e30e40e82eba487a7fb0b594eb881db74389","412.3511852356801"
"dfa9e94c4a431aff8ee89b047cc66d0c7e44988b","2.4151728125008276"
"eb13a10d11465081642b5ae93ad1867dcd2d3b1e","429.9844917266763"
"f3931aca05bc6c99fe0c03619fc54098c0c515ef","2.4151728125008276"
"16f6526457cc7d849c2a9829efa0e021c78353f0","501.3775874980846"
"74b0cbfbe74747c9780b564db3e624d3c19878a2","439.4344150593202"
"fc67a6d22a9d1beadaf42cd714789d5749800b19","420.3442778972794"
"d0c7acbad13d292e637f23633da232e29186e20c","450.47189894335486"
"b921a4ac834cc1109c06e7c1de9439c0daf16e06","512.9887345024729"
"e31ee5529458da77ca3239ca06f64465e737e454","447.4867776793112"
"7ca31b15ef53fe8e730b6e8ee804a78d8f823b4d","2.4151728125008276"
"5c3b77931dd97f17e14c3bbf205173d36f09c6f0","444.0929853476978"
"07b1e3e8c1f33a4b6095ba6b1d17a147082a388f","540.9396284930301"
"b095a86f58a41adaf4197caac4b38de0a96a4058","3.5459673291602485"
"05a25962f9f30d8544842ec3d79244e99d11017b","654.9931672157769"
"458f801c533d802e3655e9bbced52ee22826f197","465.4093150203785"
"03e6a7ed0af5b24ea57bb1bb6f37b17047637356","443.6107218676684"
"293ffd1359a352518d31928214161b644128851e","520.6766483927025"
"95068b8d72613d8b51b22243060dd50a498e4dbf","484.5178472802233"
"ab27d902b2db2bcaf5392dbc510e7e2e361d0e0d","422.87611613497825"
"bf222e2161bef0e4bbbdd1e6afd8850d926aeea4","462.5321977907428"
"758e005c28f680380e79d7935f29ce42c3b49dfe","522.2903240040877"
"881348d182c96239cf7f78a13cefa5adb47fb752","2.4151728125008276"
"e3fa80e14d38fffa4d278d65edd2c32b24019a9d","468.9194219690846"
"88bf2ee39f502979c06148c8ed9ad29b2df033a0","2.4151728125008276"
"52a23c1eb5ea201859a91a6cb70114032878f7da","392.4446033081806"
"b9f5a1dead337185a7e8d1ed7b23e66bb1ef527a","582.9185891161009"
"7361dcd9f215eaa06f5ebb15438e19a7113cee0a","2.4151728125008276"
"6dccb96a95dd55aeed519fcfaf84d26493df68fe","2.4151728125008276"
"ec12ea01cda3dcf0c6271ea7140c656f4774264b","460.4858928999827"
"14c81f8ccbbef0ae638bcdbea9f0f81cb92d3588","518.2906668712335"
"c62671ce23840752f47d376866a2f2e0bb5a8248","2.4151728125008276"
"131010225a14ea18fa1748a59efd6413fc0eb338","454.62698752961774"
"a2b095e8fed2a3edb2a751b5e1e71336757e278d","428.9821107027169"
"766e70bac5c7e88381749ba3f140e03132b0858e","427.7336370364348"
"92f75ecf86b6e027c977162cc4297db8d280b2be","469.8974567575638"
"a2b2a641336472d368c2c4b2253e9455fd58d688","2.4151728125008276"
"a3af6be26868494212d438ddc80ba11e55d7261c","517.325581341747"
"a9442d2d488ad2b163e4b3b0904c5199ce2e6547","2.4151728125008276"
"822f4e8f415d032b8f75c14aabc5dda8f2c9b352","2.4151728125008276"
"defb13732108dd8d257e70b84e439d9020576209","492.83610317329016"
"44da0e8cd06e7ef15f8276bdf5a7ddd2af3c2bf4","2.4151728125008276"
"8120c2970d5087725caa5d3d87fcfb24155d181b","412.3569528471142"
"b12028d5f6ded3e6efdc8a3ab0a397ea5b6973ce","540.9878695711568"
"95ced045710caddbab17dd0552eed9f15d76b4b8","538.8686586037335"
"629fba23b8937cd3f4ae214255cc9b01b601dc9d","16.067279600468567"
"17cafdecd37633480065ba97838ed940156e0a07","474.12935169920985"
"6c0dfc8194ddb5a42d67afaa87a147a3d8fd0280","2.4151728125008276"
"39342260b5d0b77e66491fa443ba490d843c00f9","2.4151728125008276"
"95dbcd144e591c2694acc9bc942726784469d0f8","2.4151728125008276"
"5f553236d725160fdbff443604199b293f1f44ce","461.6264190036495"
"869b7dfefe247dfa859db744c33c2678411dd945","500.9294047830091"
"4f718d14fd2f4506b47f244ff6ba9989cf256207","2.4151728125008276"
"c910640a6e6c25b259dfcc4990f2899245e988ca","432.54272957811577"
"c9210ff822feac437edffb18dda200a8f3ea1a59","479.39345997837916"
"e18348afecf00cc3d88f3ba48351ce1843f220a0","458.0743246766895"
"5954217e13179b6043acc782e102668a2612a8e4","446.4017762832451"
"503bbd27536b36d78fcc9d01270dc1561b6b3c5e","444.2088140491926"
"1988c28e027eaf2dadcb8d877e3b4aeae6f59a71","437.38505578833383"
"ecc5e4f34e3b99b1b80f9e38a37b98a6e5d6a547","2.4151728125008276"
"1b9c7df10bd386010ef382f8b2e1d7bf6b926a8a","2.4151728125008276"
"1cc3c1c17bb9140df54ea70bc5af1fd7c6d8ab36","461.4799333934101"
"a7275f430267de859f35ff4b68e4a276e5be7279","441.6390283911097"
"5d8539ebe86a27c576d5f46bcba6ba71031a0143","2.4151728125008276"
"b6a3a8134c6800d7c966237626e820f8e4a0ceb8","461.71091353093425"
"870a45c11058f7dfab6d067039447ce546c208b4","2.4151728125008276"
"f9c8ad4b150124d24c41211c5292ccc2c16e68e7","497.18180621503546"
"812dad3abf68e537e7a5f58627c83daea4375233","452.9041979217183"
"03d57928e7232e9c4ec2bbcd08b78d6848d77ff2","2.4151728125008276"
"8b9fea02641babf2396079c6edfed9abb45117bf","462.3493904477092"
"b1cfb0fc5ea5e6e324f01264006ddf38c478a9e4","2.4151728125008276"
"d8788a6c3e384b392b77f519451fed79c34453a2","684.7264070422175"
"1e6d53083bfb60a532c211edc06a3b3122eaa340","433.3574191650686"
"67c6e2c1d6737147e2585acdaad8d38d14c09c4f","2.4151728125008276"
"1db27ec90efad017f1e8e8998389d75f98149663","445.56128233210944"
"ee22b8c134e9178600d57236685e0822b2034601","611.734223953042"
"b03c5ebab160571176fd665bad3b559d23d28f4d","566.1780611244983"
"018c21da2ea1df6cc5d00ce480c48672c234ddb5","538.0350638654522"
"5a71e57629eb2d9b1281fa0acf78fc410f82233a","421.68981895582124"
"63add5acaf261ef36ff419c5cf3301d8b1a91b06","431.40996770580335"
"5b7f5fb34de0f846635830319871e2bdd06857b1","462.6571533766478"
"e074b29573906c0b39248900a4d73df3a44cb72f","450.9755879422276"
"b531258b394067bfd55762aecedc84154e145dbd","2.4151728125008276"
"5a8b5ad4914609f0da01a68168f2dcaeb52a1d62","490.81849077056614"
"6581d33040854c49896098641bd48cca28d0bfb1","430.15692691026976"
"aa828fd73ad4d26bb04e4ec3ec3a705c67f546f3","537.345406913328"
"07333b87f6d8b5cf5c7022761b649115d184b038","2.4151728125008276"
"9f92a391a271d11a1530427da3a2cfec21c57679","2.4151728125008276"
"e5129f4e0fead85906b2b0ef48b253420c85060e","429.37120401167766"
"e6a92b275fb840ad324abb74e09a4d3517e7785a","2.4151728125008276"
"64a758225c8fee36cfc6a33f8ce52435bee3f22b","537.132988370699"
"7866c1a752ede108330f59479ba22bbe27e24959","457.4176082712176"
"e2d2423c2aa3c3191363bccba383a85740b6003a","464.35945430879326"
"e26a4055e714830a051bbd4118cb4e10cfe613f9","452.20323631718094"
"a2a35215a2bacc65b551efa3a17f34c5566ba27b","435.4820225505738"
"9e53b4840e7a00693adbb1eb46654e76c8309a61","471.366046315135"
"ed93af2a0aa97c2b5e891d2ffec52090d447b8d4","2.4151728125008276"
"4665254e0bacb0ecb8a006903b69fa80b51490d5","471.629985081629"
"64a6357ce0328ec2be2d70104169f3b044bc3e98","2.4151728125008276"
"166fb0fa70c428f172f3fcb85eddff4b3ca33545","530.067222789273"
"b7e544c21d1ff99ef7b6d78a86b325c0645c9160","2.4151728125008276"
"766c88ba88b04bd663ed05616d542db453b12cd5","2.4151728125008276"
"16ba4511e82380eebd8917142d36a7f2ca28afd9","423.65404536390054"
"d03bea3b98a10800cf21885099655d78156b34c9","2.4151728125008276"
"cf8eb8667a6230dc65850cccf3a1abf21ba8391a","2.4151728125008276"
"b9ceb5058547f7ba48f2fc6323c2dad311e83349","2.4151728125008276"
"1605b2665d898bf88f2d12046ffc219fc98011dd","2.4151728125008276"
"3e934aed492c97df7bdd037b918beb8dcd3e0cb3","427.17506894877636"
"2b40888cb9a0fa0aca9642febd79836b4a71723b","2.4151728125008276"
"3783d0f562e9914300b98214cbf59c47df628116","430.1705360163534"
"6259df3d2eb137841e632a56f2f7cca3e3ff4172","457.61633985289484"
"89b4c8805837e713f9a730c673c222d2fe78bd69","416.382696028456"
"95c02dd69769edcba23a333a45ad4d70e6c0cfbd","597.5927088698043"
"4a242ade5a0d370fdb4f53bfc60b00d5f5f1df5e","425.8282274542166"
"c90b14063cc4b109019cacd40eba1359439a23a8","436.98696242137146"
"ae4b34c351e6200ec8d84d3b0681e0789dfa1acd","2.4151728125008276"
"49412082f17170a1b1a7a0f4811fc3f84cab68d7","431.8132425131325"
"9f8d3b5c8003823b00814d8650478f4a4123310e","516.9552133867787"
"8e56d9484341a1aa78b2e5aa5fcd3983f3f2bcdd","2.4151728125008276"
"973f904d79c6d3556de58dd6a26972c4d1f519ac","442.6548348345384"
"f16b98a557d8b1b061c74d2f7fdc51e9a42adc00","488.55135586425615"
"236ccca2305d258085cfccd31359d025e8c2ef03","463.37918038406957"
"6e6e61a418676943dab9187c8c0a7c7608796ef3","-1.8375460892598312"
"00a65504314fd5a7c062943e9b5f2a282c43c96b","2.4151728125008276"
"35c68cb7b68131dd4395dbaaceafc098adb26efe","483.63921950221896"
"72c35c5e9265e22fc9cfacdd50a47adc2fdaa20c","436.859921229884"
"39f3b003b013995457d88d0f976e589375ea381c","558.6763823342405"
"be2efc5d7aac68e406e259efd6a1383b0535d030","500.6593559381445"
"05654f1872402567f29cb0dbd2b6a67ca962ba20","423.92386266173605"
"01ef84ddbd815b848e2791e31d1e1fb530af0800","458.74472039193165"
"c617565d917710c71fc918bbd53a980d54c98b01","2.4151728125008276"
"0347f75702f7a58defa7830fd2160be814ee63d7","464.628018861826"
"e9f4a7e0f743c19594d064f493acc7da5705cb97","534.2081717167866"
"cbc361742d9f5471b72c408c86a163a3a0babdde","439.44608319734283"
"51a5c6236ca8dc5f31f3a163b32f27117200f21d","2.4151728125008276"
"1d2002450bef0d038cfff583a8a45c1152adff4f","501.16535464115213"
"4028ff6efc6f00b3024a6e07394d97b5d05f52d4","432.1165017902714"
"b935e46f14ef9cabe4855d768f80a882afc5bbf3","504.59665313973414"
"dd89be9611dd1e70f883c325c3de4bfd4beddd54","601.8847114482485"
"7a6f4434324d90047db1434d2218b125200749d1","554.3767279309955"
"1fb16f5693c7c8d701c7d6a8b2d2bd497fb576ba","522.5284233155222"
"5943b6debfe5b94ae0e6819377ce039b35aa8f5b","668.4300754950888"
"b87878311a2b2974047b44213c352effc62b8ba2","2.4151728125008276"
"53758d4e489f33ad1709258781c0db4fab9b5803","471.41314695027324"
"f9cd9be6a34c973e4e837fcfc8da5343b0e6d475","2.4151728125008276"
"4d1782421e1635415765058a400cbf70e2efc504","484.5339678514366"
"8d827fe667c86686d1ad9f7ab6c62b30d3d916e1","460.5753976736545"
"79a6eeecf9786ed8a4c097c4eeb0ea5947796552","2.4151728125008276"
"09985e3d85e82b3a084a6854d96f6eaaab8d8273","455.92852891215057"
"16d75e63608ef1837ee0170830e58cb7d368a3a0","2.4151728125008276"
"52e6e0e10f90361c2ff44016e514330a60be586e","434.60569364105305"
"4b9588a9197d26bb43f6bd71dd1a34b598a2c94d","481.63052262715047"
"4496d0d42a729a789643e669e0f73b068777f1d7","445.0853808509955"
"0e62088a0bd61cefe0756a63c5af7132651e9eea","437.0328774295619"
"cd24a0c4131412a63327491a7f9a33d4d9c4bbb1","452.85607927415975"
"d6d378efae0f7fc2dcbf94d111a57f9a1706c52f","437.1387148469909"
"c16dc22c158d28ef77c69463309bd08d7c5b6736","436.7782073033022"
"62f07fb05c1335d56823a296968f0052ef393852","534.2409645915761"
"c921879f4f48c0cc5ba092b03e62973976c85a17","448.3083861707769"
"47dcb66bc3da745b5b5998bcf2a5a8e2b228d3d3","2.4151728125008276"
"f9503cf91610c5dee9a59c9e20c3b147db7b8f31","539.8732177756283"
"fee103a972b59d0ccba0feb8675a40a245112360","425.49402566198023"
"49aafbfd3dc45435f5e1755a2e0723967d683a6c","616.489191331716"
"cb4d8a04111bde60ff9e4f196f92717262918824","2.4151728125008276"
"7c3a4910d03e83a50d81e96e6707d17f85205a9d","2.4151728125008276"
"a12474a6e8f7fa3b7f6a57749d57abf3b0334c01","561.2900928023757"
"65b711ff6055c05fb83d01e46da49803d9dab58f","468.7386648783861"
"a6edeceb9d45fdd9f131984206250b116b0b94db","614.2683100373056"
"6cef00b0aa918bae22743dc4934c2d853e005135","2.4151728125008276"
"a3f03a18f80a199f5f7c28e963c139b55d1fdfc9","470.41955409616804"
"0f73a216f0e2a2af8814d6faa530648df17cfe37","484.6573169642015"
"eca7b9fb647b11d556338ead147b829adeaee4b5","418.700572720676"
"44881e8cfb00fdf360956e521c2250fba8d09d44","2.4151728125008276"
"e5c708d08a060f7451495235140f8ed5fc6c65e2","2.4151728125008276"
"9d86872c99e4afc37f1c6b01357a3128f947cd87","503.70837347811243"
"34e428fff9d5931c622b15ee18951f781dbc571b","442.35871146027205"
"6b10ac235069fa3fa257149b095e113710721781","438.87956053870107"
"6dd3df00297de5fc127deb03d1cb76ab9385d496","436.3397318465282"
"f578deabf3afe98992b136729474b1ed461bd6a3","550.5715337413428"
"e59a4f0a6af71a8e014026aa7c8dd9a473171aa7","689.7898172352709"
"7271ee9d0c25df94c37e8b50b63d8cc893127247","2.4151728125008276"
"e1526ef25f838eeb588fa4f3df0cc514376901e0","468.465203183817"
"f2b7d6d8635b65fb4730a3860998148f83cbf92a","435.33881469310165"
"05fb2b3c3cb1085375bf04a0c773f1de17a9a939","498.32815115457413"
"9943ea95b914e7b37549437fb292ce9608f10d41","499.5655077727075"
"7d93473c5e877b59586deaaf559da053dbc9a7bc","476.4361790097581"
"e65ba317385a51e76379f53a718b43678d468a17","463.4523884455442"
"cb8a7c0c876d287354b99b4480e0c5fe360583b7","445.1089092983706"
"259303751b8f314105e5889e30e02c3c1a887c5a","530.7409034752973"
"aa701809f8f15da8064b7426a090ac6911849179","2.4151728125008276"
"62121076b2a2fc75f121ebb3d01af8a0f7b791be","439.16523661855786"
"c80f7b579f91b8d02382fe242062f2d75f271bb0","437.7358577887492"
"901027c8d499d895e0022de833e1a05800e0dff9","446.36128863259273"
"e63c018e3539baa1a5480a84bc7d83d5dd428c18","415.10718271502026"
"e528dded38c29bfa162f96d188ac46608a61695d","2.4151728125008276"
"07c8954960c4774f911f34fc6ed6ecc80c418b3a","625.9435571235596"
"9e2062dc6d250c372a5bb85c607d0db2d0af88c6","2.4151728125008276"
"addaffc4a499dbafbd55194706f75a50c1359f20","447.34291473509785"
"516d042816262622b22ebecf129efc7b4869b0b1","2.4151728125008276"
"d8d0b37b552dbfb590ffe86600f0b8ea379039ba","446.8524623614679"
"6aba74ebcbbdb7b9f2a4483adeb769de06403004","455.79516824455794"
"d3380c010e39f08a398b07639fe9f091f9d6ebad","454.10518792163924"
"3245e67245c8ca0c162e45db30153c4a3870b113","489.07740533505864"
"a6974a55b57dc4b4470715e8730c7a97bd6a91e7","2.4151728125008276"
"37b44770511dcfd53cb5b84729e675c0052bec0e","492.6379267565335"
"ffc2ce905f7ad8cbc5dff0427059c5d6aceaaee9","435.16891344086207"
"a25f9c0b7ddaa3b3a4de122dac978fc6744f62dc","426.546515999592"
"215e9bbaeb0836ca4aa28d9d05f9bdbb2ce7943a","467.40901675665623"
"b64011aecd45ea9d1b33de793e4cda3fce49bd3f","412.32358840630377"
"526bee426ddf585c34ca727fe5fa3e4d51311317","2.4151728125008276"
"27efa149460fd0952df3acd2b9b552baf5fc5dda","461.97971432097796"
"3f55d05a38abe559f4e9421ffe4af64cb0a31b3c","578.4531439146338"
"c5501d10debc09cd5ddbf04f39e1cb01334a14b1","441.0713585092187"
"3dfa7872aa3b128de6e8c5ff5d59b094bcf11834","450.3704409557688"
"0654c8263516d72be6891a0ecca904f41c4d10b1","505.475513253759"
"69a4a6042373b49e3abeb16903d90be32f41ed26","440.03841118997985"
"616bbfe0981ef042ee18789c4f274cd4313e978f","2.4151728125008276"
"13e63a71fb77662ab84453e0c0b0719e52042682","2.4151728125008276"
"35e66128c079d902484cba327f1d99d9a50f8e70","420.9023856073899"
"24507171dec4cee2f64c8819f2f0c33882138078","553.8969070289509"
"2b4d8064f7e475bc6707f0eb0a5935d7b16e6a2e","2.4151728125008276"
"425b9425691ab3a12a19eb8553e6a66340827e6f","724.8844474568182"
"331cfb9e53861cd1304a66385b1f91bd844f9ae7","447.4450036091468"
"7d20da9fad6951e92128cb96ed65c0274725564c","427.5608256811064"
"35736d0db390f11f2655ecbdf2f4e0f95913c013","466.6343800632611"
"b4e3a0b877e12f70ec2fd814a664e3830107615c","459.791693230924"
"4ce2bbeeebe7044e1085e40b09f13f2586e6ab2f","2.4151728125008276"
"2731e963b8636970cb7ab6505e6c434bd4577968","2.4151728125008276"
"cf61d7396561b36044ea119b74c7ea1cc1083895","419.6735795885259"
"5a8c458e9e19e15a59f06d7a86abae6207652e1b","446.71853560650345"
"aebb3b8c5a61f8e69b773f0a8b3ee65531e24f1f","490.9972063192695"
"ab91fb38c1472e50f726f6564b128125105c423c","440.99172829348936"
"81460d227c47eafc9ef1542412d5975501b3bbbc","0.05513287785498733"
"fe6f686f595cce82b0e423d735d93376e1078970","467.4071346792786"
"ca929d2fce6afa19a2a44d7324f59b5571504a56","405.32333683341824"
"355146e8b44a5170d6be887d4a885381389a88c2","475.7147058474816"
"b307abb62bc1660ab857080595abca38e67569a5","458.5402544378245"
"00b5f0e8ee64e0b62488691eef2331727aa5a2ce","435.38494701664075"
"daca5f01d4227d57dc02b533dac9aadee17d874a","429.9525999214376"
"418d7059d5266d440e6e6d952d1091955e8e096a","749.5794633316058"
"df9964be2c367b2bf7b25d49f5bf047f5a51e4d8","570.1551718718094"
"dd447295c26e3052ce702deef90b85b2c95cc24c","2.4151728125008276"
"7cfc0106adedbc2997d97ba062c2d73a315735e9","641.2756668762786"
"0968f25447365f5338e2183ff45e60ac1cbc662b","459.2037234122566"
"352f7e965d3694a027f36157e9096a91636b8d77","2.4151728125008276"
"d8acc0be832ecf8ef434e08cdc77b83811c0a290","2.4151728125008276"
"40a8e7f491eef8f056f80ff22b4ec822ab44b257","464.8496829523341"
"6e62c79c0eacb68d25bfe268e57a5c1a0f5f6402","436.98412911396036"
"de1775c30a3c0cb59489f59f4b79c11c5eff9e09","435.93030201096667"
"3b4b91a764a8cdb63b28c49be5596cce6c591ba8","442.46824599635113"
"45cc3fd14795aee372d6b11d3394e877c93c5b12","2.4151728125008276"
"3f7db50e487aac041dc7a93dadc63c2b64f35f35","432.95326735446696"
"f6ac8e11a2f46730b6239c8fdac72c089b098a0c","418.37008105172663"
"ccfcddbccae2f62337b49b9e6657ad5b6e9a599b","2.4151728125008276"
"564ef83dedb5fc55f4d18dadc833a59be5b66b93","423.7988907446584"
"96edeba17eae6d08ffa866c3b1f80cf66ae98063","2.4151728125008276"
"6106c098236d2c2ee810d14be2e63e768e4c88a0","2.4151728125008276"
"6eb99d9fcf3725c82dd85000687fea5c87ba5603","513.2206897858135"
"40b19d0d687b11c151e2e52a1c45cdc228367248","448.05969939059884"
"306994c5a4709fc9524805e27a94b0af37b710d6","444.079720429117"
"05f29cbe52e4638f8522b4cf7156451be52f820f","511.02670987589124"
"fd07d9a0ce6516e599c6aa77812d11b2e9a74d88","503.46404040174946"
"70a2ee9298bd2f3c3285b6cc90acdec0a552af62","498.45341154679926"
"bc0b0b44722657fbad3a483b828ba04879250aa9","1.738943592184853"
"9218614600ba09670b1139f9d32ce74ed37039cc","409.6304578410884"
"8a2887db89c942c5db855014d17f83d72a42d1da","442.7145739890011"
"50fefecf2b22217f20e38de53a9d373f2e6fb479","459.154223697138"
"806c930bc010bd0594fb1988bad5371989cbf48c","432.51189458290054"
"cad6cd0d6f3da18f67700ed1cc192a204e47a9b3","454.42526658267224"
"9341d194ee48dc4c7824ebfb75f75b3d46ec23ae","468.91427783220695"
"68714d974b0744f451c5ebc8fd4d8098f6eec52f","434.1082684551866"
"014ea6d95ae315c024af366feda8ad406bf24711","511.1897302399798"
"2ace1dee1b009246306a32a49ef67dc885559d05","525.4372568483853"
"47e8256128b8451f996f90e19fef736fc88f674d","644.4605557302175"
"5bd64029979188029b354f74a3615c3e3ae51773","503.90366953274145"
"614a6af307a7a6f7c34e7f84970a86b22158c831","443.39693163292725"
"00a378bf545a1e42fd1361502a8f03e9044e37b5","2.4151728125008276"
"52e63792b8830a6145aa22af560859087b89ec3b","434.63175065156963"
"89a327243b1ccbf4bd9c83966951c9c3b334539a","463.94628457535214"
"15285211f7a3277dd7b19e1a649d953a40160ee9","2.4151728125008276"
"b75727e7f8339da2534837df6a3b87cd893a3d64","431.13718596199624"
"6b1f9719f4ec4a7fe616add935a05001a7983f42","2.4151728125008276"
"0eff15ac43d91b47031322ec09d1928648889074","4.645234755297395"
"6c998fe9d20676974cfbba5238729817364b81ff","433.2374711281419"
"3f3b28575c4adf02995f473f9fc96af185ea0ba3","423.4991143805256"
"d38116748548c8418737030c6992ac5adba46824","2.4151728125008276"
"265d92fad8f1fb1fa037020828dd8b4b90d8fb54","2.4151728125008276"
"5a9807c656339abe3e250fa7a6da78a597db03c2","479.01716055797874"
"fbfbea6fd499c91e414273325f39473a8660d3cb","465.9114068426086"
"8f5c721a8efdf18ad7178a4c7543115f4fdfc4f2","427.34377769228536"
"e39ee7214eb0de339889086bbcc3fb9c27635e88","437.095004727212"
"f2c02571ccffbc71ed989ca6e81ce0a866aca9e6","471.6784427496764"
"6a48260a4426d3440055e722abdf3904f72dbe71","434.49054716409574"
"6d4020e289006dd2b3882a9535f648cc7733654b","625.3949167879657"
"6959680884f838fa666cef4dcaf6f38c68015a75","461.9695105994815"
"f10048cb12482c95e2bff728bb8b092c6de58185","463.98153917904983"
"d796f6502dc1f95c3ebc306980fcb0f7c8976d08","2.4151728125008276"
"c38df26822878ec8aec4e990a7dce9fbe3b31c15","465.9004200463673"
"82918decf898ff34c3fb8f74dcc741d89f2e887a","430.54327652275026"
"0950ced524718e7354726002cce923bfd5768972","462.04495539693767"
"eb844fe5f340bd85246c14507ec44d11a5ad1b3a","479.39411127784524"
"915381e62e7a246910a872eb342807407e71317a","544.9429484036898"
"774ac976cedb112ac8fb15af96fda500a5f027c1","440.63885505124256"
"339c2ad1c2f8bb87c25560267bcdbd010cff4960","424.3486584051608"
"7aaf4058b49b53fab1e8d023936c86a532346dd5","469.72647110616305"
"a181c0c7546bc7c4907131706417c491da1a52cd","567.929529896222"
"a3686e592fcfaebf248e5ca8da561a4d782628a4","586.53387499681"
"b0f54de8605b95594f5079f8e93b398af2f52672","559.7599939480976"
